bus_0069b.1,bus_0069b.2,bus_0069b.3,bus_0065.1,bus_0065.2,bus_0065.3,bus_0066.1,bus_0066.2,bus_0066.3,bus_0067.1,bus_0067.2,bus_0067.3,bus_0068.1,bus_0068.2,bus_0068.3,bus_0069.1,bus_0069.2,bus_0069.3,bus_0070.1,bus_0070.2,bus_0070.3,bus_0071.1,bus_0071.2,bus_0071.3,bus_0072.1,bus_0072.2,bus_0072.3,bus_0073.1,bus_0073.2,bus_0073.3,bus_0074.1,bus_0074.2,bus_0074.3,bus_0075.1,bus_0075.2,bus_0075.3,bus_0069a.1,bus_0069a.2,bus_0069a.3,bus_0076.1,bus_0076.2,bus_0076.3,bus_0077.1,bus_0077.2,bus_0077.3,bus_0078.1,bus_0078.2,bus_0078.3,bus_0079.1,bus_0079.2,bus_0079.3,bus_0080.1,bus_0080.2,bus_0080.3,bus_0081.1,bus_0081.2,bus_0081.3,bus_0082.1,bus_0082.2,bus_0082.3,bus_0083.1,bus_0083.2,bus_0083.3,bus_0084.1,bus_0084.2,bus_0084.3,bus_0085.1,bus_0085.2,bus_0085.3,bus_0086.1,bus_0086.2,bus_0086.3,bus_0087.1,bus_0087.2,bus_0087.3,bus_0088.1,bus_0088.2,bus_0088.3,bus_0089.1,bus_0089.2,bus_0089.3,bus_0090.1,bus_0090.2,bus_0090.3,bus_0091.1,bus_0091.2,bus_0091.3,bus_0092.1,bus_0092.2,bus_0092.3,bus_0093.1,bus_0093.2,bus_0093.3,bus_0094.1,bus_0094.2,bus_0094.3,bus_0095.1,bus_0095.2,bus_0095.3,bus_0096.1,bus_0096.2,bus_0096.3,bus_0097.1,bus_0097.2,bus_0097.3,bus_0098.1,bus_0098.2,bus_0098.3,bus_0099.1,bus_0099.2,bus_0099.3,bus_0100.1,bus_0100.2,bus_0100.3,bus_0101.1,bus_0101.2,bus_0101.3,bus_0102.1,bus_0102.2,bus_0102.3,bus_0103.1,bus_0103.2,bus_0103.3,bus_0104.1,bus_0104.2,bus_0104.3,bus_0105.1,bus_0105.2,bus_0105.3,bus_0106.1,bus_0106.2,bus_0106.3,bus_0107.1,bus_0107.2,bus_0107.3
-0.024227232,-120.0250204,119.9762061,-0.026209938,-120.0277091,119.9746994,-0.026209937,-120.0277091,119.9746994,-0.026209918,-120.0277091,119.9746995,-0.026209896,-120.0277091,119.9746995,-0.026209842,-120.027709,119.9746995,-0.027595525,-120.0297312,119.9734276,-0.030174045,-120.0335222,119.9710397,-0.032940668,-120.0376306,119.9684367,-0.036272944,-120.0425797,119.965301,-0.03718249,-120.0435365,119.9643009,-0.028105605,-120.0302202,119.973418,-0.025230357,-120.0263705,119.9754536,-0.030279559,-120.0321688,119.9715696,-0.032484096,-120.0341447,119.9696951,-0.035103367,-120.0364924,119.9674681,-0.035107007,-120.0364921,119.9674764,-0.036991679,-120.0382964,119.9657481,-0.037001446,-120.0383011,119.9658132,-0.037874076,-120.0391241,119.9649284,-0.040079209,-120.0410689,119.9630153,-0.042481431,-120.0432034,119.9609001,-0.044862376,-120.0453191,119.9588036,-0.047195111,-120.0473918,119.9567497,-0.047973565,-120.0481264,119.955955,-0.048012897,-120.0481108,119.9561484,-0.048861363,-120.0488567,119.9555246,-0.049681826,-120.049578,119.9549214,-0.049446816,-120.0490815,119.955386,-0.048986146,-120.0481085,119.9562965,-0.049058276,-120.0480296,119.9565056,-0.04911012,-120.0479726,119.9566563,-0.049211425,-120.0478609,119.956952,-0.049260415,-120.0478067,119.9570955,-0.049272496,-120.0477933,119.957131,-0.051271545,-120.051801,119.9536136,-0.052427171,-120.053417,119.9526628,-0.052427206,-120.0534171,119.9526628,-0.054236339,-120.0559106,119.9512039,-0.056207126,-120.0586272,119.9496145,-0.058554435,-120.0618632,119.9477212,-0.060264787,-120.0642214,119.9463416,-0.060546038,-120.0644803,119.946054,-0.060716982,-120.064832,119.9460191,-0.061658245,-120.0656018,119.9454042
-0.025650097,-120.0260638,119.9745286,-0.027698307,-120.0288299,119.9729875,-0.027698306,-120.0288299,119.9729875,-0.027698287,-120.0288299,119.9729875,-0.027698265,-120.0288299,119.9729875,-0.027698211,-120.0288299,119.9729876,-0.02980656,-120.031779,119.9711998,-0.033727146,-120.0372373,119.9678537,-0.038181997,-120.0434407,119.9640565,-0.043547874,-120.0509139,119.9594815,-0.044974193,-120.0522396,119.958,-0.028939036,-120.0304216,119.9722385,-0.026676635,-120.0274467,119.9737618,-0.030222535,-120.0315908,119.9710594,-0.031524047,-120.0327764,119.9698639,-0.033070356,-120.0341849,119.9684436,-0.033261049,-120.0344508,119.9682788,-0.033903456,-120.035029,119.9676287,-0.033743037,-120.0349361,119.9677761,-0.034391959,-120.035495,119.9671647,-0.035623029,-120.0365748,119.9660758,-0.037200202,-120.0379721,119.964664,-0.038763361,-120.0393571,119.9632647,-0.040294824,-120.0407139,119.9618939,-0.040654917,-120.0410557,119.9615265,-0.041137661,-120.0414505,119.9611834,-0.042012125,-120.0422147,119.9604462,-0.042857735,-120.0429537,119.9597334,-0.04235415,-120.0420897,119.9604504,-0.041367195,-120.0403967,119.9618554,-0.040048695,-120.0383989,119.9633195,-0.039098693,-120.0369597,119.9643744,-0.037236779,-120.0341393,119.9664417,-0.036333682,-120.0327715,119.9674443,-0.036110712,-120.0324338,119.9676918,-0.044906038,-120.045803,119.9580356,-0.046395037,-120.0478745,119.9568013,-0.046395072,-120.0478745,119.9568013,-0.048702014,-120.0510632,119.9549067,-0.051215144,-120.0545372,119.9528426,-0.054208496,-120.0586757,119.9503838,-0.056389642,-120.0616916,119.9485919,-0.0564726,-120.0617677,119.9485051,-0.057537683,-120.0632834,119.947643,-0.05981179,-120.0653328,119.9455151
-0.01416681,-120.0139736,119.9866824,-0.015329538,-120.0154175,119.9859168,-0.015329537,-120.0154175,119.9859168,-0.015329517,-120.0154175,119.9859168,-0.015329496,-120.0154175,119.9859169,-0.015329442,-120.0154174,119.9859169,-0.016351989,-120.0168399,119.985084,-0.018298083,-120.01947,119.9835301,-0.020293444,-120.0221621,119.9819492,-0.022696694,-120.0254049,119.980045,-0.023385666,-120.0259799,119.9794537,-0.016241299,-120.016468,119.9854554,-0.014749995,-120.0146885,119.9863035,-0.017168667,-120.0171986,119.9846171,-0.018109027,-120.0179394,119.9837672,-0.019226221,-120.0188194,119.9827574,-0.019457995,-120.0191424,119.9825576,-0.019693512,-120.0191979,119.9823229,-0.019258231,-120.0187971,119.982749,-0.02018927,-120.0196322,119.9818486,-0.021428447,-120.0206514,119.9807368,-0.022840107,-120.0218384,119.9794433,-0.024239207,-120.0230149,119.9781613,-0.025609922,-120.0241674,119.9769054,-0.025630341,-120.0241875,119.9768816,-0.02694583,-120.0252904,119.9756884,-0.028331914,-120.0264554,119.9744258,-0.029672304,-120.0275821,119.9732049,-0.030080449,-120.0279059,119.9730695,-0.030880072,-120.0285403,119.9728045,-0.031846684,-120.0295757,119.9721629,-0.032542943,-120.0303217,119.9717008,-0.033907055,-120.0317833,119.9707956,-0.034568468,-120.0324922,119.9703567,-0.034731744,-120.0326672,119.9702483,-0.030847566,-120.0293529,119.9720716,-0.031701898,-120.0306403,119.9712477,-0.031701933,-120.0306403,119.9712476,-0.033010672,-120.0326459,119.9699782,-0.034436313,-120.0348309,119.9685952,-0.036134259,-120.0374336,119.966948,-0.037371412,-120.0393303,119.9657477,-0.037599723,-120.0395404,119.965514,-0.03764102,-120.0398113,119.9654368,-0.038110257,-120.0405594,119.9647824
-0.007032871,-120.0070418,119.9935571,-0.007619401,-120.0076932,119.9933545,-0.007619401,-120.0076932,119.9933545,-0.007619381,-120.0076932,119.9933545,-0.00761936,-120.0076932,119.9933545,-0.007619305,-120.0076932,119.9933546,-0.008051342,-120.0082777,119.9930254,-0.008855898,-120.0093429,119.9924244,-0.00960489,-120.010327,119.9918858,-0.010506855,-120.0115123,119.9912373,-0.010732493,-120.0116974,119.9910422,-0.008310536,-120.0083915,119.993197,-0.007315408,-120.0073504,119.993472,-0.008817092,-120.0087796,119.9927522,-0.009330717,-120.0091732,119.9923012,-0.009940895,-120.0096407,119.9917654,-0.010140789,-120.0099194,119.9915927,-0.010077686,-120.0097589,119.9916545,-0.009638623,-120.0093541,119.9920842,-0.01042191,-120.0100743,119.9913285,-0.011293567,-120.0107997,119.990559,-0.012214452,-120.0115771,119.9897127,-0.01312712,-120.0123476,119.988874,-0.014021248,-120.0131024,119.9880524,-0.014756109,-120.0138035,119.9872923,-0.01346787,-120.0125544,119.9886322,-0.01289366,-120.0119858,119.9892339,-0.012338332,-120.0114359,119.9898158,-0.011925067,-120.0106805,119.9904335,-0.011115097,-120.0092001,119.9916442,-0.011314644,-120.0092517,119.9917359,-0.011458285,-120.0092889,119.991802,-0.011739473,-120.0093615,119.991932,-0.0118757,-120.0093967,119.9919951,-0.011909318,-120.0094054,119.9920107,-0.01245898,-120.0115655,119.9898001,-0.012546644,-120.0116597,119.9897887,-0.012546679,-120.0116597,119.9897887,-0.012651975,-120.0117811,119.9897992,-0.012766548,-120.0119132,119.9898108,-0.012902783,-120.0120706,119.9898249,-0.013001894,-120.0121852,119.9898354,-0.013129347,-120.0123023,119.9897038,-0.012767422,-120.0118472,119.9900901,-0.012064489,-120.0112561,119.9907452
-0.017409123,-120.0176475,119.9815105,-0.018703872,-120.0195468,119.980377,-0.018703871,-120.0195468,119.980377,-0.018703851,-120.0195468,119.980377,-0.01870383,-120.0195468,119.980377,-0.018703775,-120.0195467,119.9803771,-0.019975184,-120.0212936,119.9793365,-0.022383471,-120.0245201,119.9773723,-0.025245359,-120.0283576,119.9750303,-0.02869239,-120.0329802,119.972209,-0.029668208,-120.0337935,119.9712831,-0.019654744,-120.0209263,119.9795283,-0.018049747,-120.0186017,119.9809432,-0.020704468,-120.0219845,119.9781777,-0.021768918,-120.0230576,119.9768083,-0.023033567,-120.0243324,119.9751813,-0.023337991,-120.024755,119.9749222,-0.023509457,-120.0249355,119.9743709,-0.023087554,-120.024549,119.9747842,-0.024001198,-120.0254661,119.9737297,-0.02522749,-120.0266923,119.9722316,-0.026840019,-120.0282718,119.9703758,-0.028438231,-120.0298372,119.9685366,-0.030004045,-120.0313708,119.9667346,-0.030093844,-120.0314555,119.9666396,-0.031404559,-120.0327612,119.965092,-0.032857693,-120.0342037,119.9633877,-0.034262939,-120.0355987,119.9617395,-0.035159219,-120.037112,119.9606616,-0.036915375,-120.0400775,119.9585493,-0.037689542,-120.0414914,119.9575561,-0.038247157,-120.04251,119.9568406,-0.039339573,-120.044506,119.9554388,-0.039869219,-120.045474,119.9547591,-0.039999965,-120.045713,119.9545913,-0.034594019,-120.0361327,119.9614291,-0.034834662,-120.0365208,119.9612035,-0.034834697,-120.0365209,119.9612035,-0.035181847,-120.0371189,119.9608784,-0.035559902,-120.0377704,119.9605243,-0.036009989,-120.0385464,119.9601028,-0.036337806,-120.0391118,119.9597958,-0.036328455,-120.0391026,119.9598017,-0.036506472,-120.0394295,119.9596029,-0.036760043,-120.0399191,119.9592414
-0.027251906,-120.0265417,119.972271,-0.029316909,-120.0294097,119.970457,-0.029316908,-120.0294097,119.970457,-0.029316889,-120.0294097,119.970457,-0.029316867,-120.0294097,119.9704571,-0.029316813,-120.0294097,119.9704571,-0.030712093,-120.0314385,119.9691674,-0.033297285,-120.0352418,119.9667346,-0.036303797,-120.039662,119.963902,-0.039925042,-120.0449867,119.9604897,-0.040904674,-120.0460038,119.9593763,-0.031457649,-120.0322139,119.9687924,-0.028286943,-120.0279846,119.9713494,-0.034095149,-120.0344177,119.9661928,-0.036769823,-120.0366525,119.9635566,-0.039947769,-120.0393078,119.9604245,-0.04004694,-120.0394448,119.9603417,-0.042106309,-120.0412161,119.9581581,-0.042040638,-120.0412045,119.958144,-0.043129158,-120.0421174,119.9571134,-0.045678067,-120.0442355,119.9546665,-0.048374706,-120.0464981,119.9520581,-0.051047508,-120.0487408,119.9494729,-0.053666233,-120.0509381,119.94694,-0.05369067,-120.0509613,119.9469115,-0.056258106,-120.0531129,119.9444381,-0.058947485,-120.0553696,119.9418421,-0.06154836,-120.057552,119.9393317,-0.062125631,-120.0581307,119.9389218,-0.063256672,-120.0592648,119.9381189,-0.064328765,-120.0604222,119.9373412,-0.065101018,-120.0612559,119.936781,-0.066614054,-120.0628897,119.9356835,-0.067347692,-120.063682,119.9351514,-0.0675288,-120.0638776,119.9350201,-0.064040811,-120.06109,119.9371818,-0.065852687,-120.0636622,119.9356189,-0.065852722,-120.0636622,119.9356188,-0.068626384,-120.0676256,119.9332262,-0.071647993,-120.0719438,119.9306193,-0.075247059,-120.0770879,119.9275137,-0.077869615,-120.0808369,119.9252503,-0.078505718,-120.081421,119.924593,-0.078015797,-120.0811184,119.9250824,-0.078219514,-120.0815502,119.9247797
-0.027392002,-120.0262947,119.9729917,-0.029514228,-120.0291274,119.9711927,-0.029514227,-120.0291274,119.9711927,-0.029514208,-120.0291274,119.9711927,-0.029514186,-120.0291274,119.9711928,-0.029514132,-120.0291273,119.9711928,-0.030934904,-120.0310491,119.9700346,-0.03360672,-120.0345881,119.9678292,-0.036821877,-120.0388521,119.9651632,-0.040694455,-120.0439886,119.9619515,-0.041775946,-120.0448774,119.9608556,-0.031652769,-120.0320139,119.9694332,-0.028462709,-120.0277183,119.9720743,-0.034351651,-120.0343248,119.9667713,-0.03708857,-120.0366683,119.964072,-0.040340469,-120.0394527,119.9608649,-0.04034187,-120.0394491,119.9608755,-0.042701165,-120.041591,119.9583907,-0.042683485,-120.0415248,119.9583685,-0.043796588,-120.0426113,119.9572406,-0.046520452,-120.0450116,119.9545555,-0.049434813,-120.0475959,119.9516728,-0.052323425,-120.0501574,119.9488156,-0.055153607,-120.052667,119.9460163,-0.055739562,-120.0532363,119.9454267,-0.056867616,-120.0541482,119.9442775,-0.058646042,-120.0556851,119.9424734,-0.06036588,-120.0571713,119.9407288,-0.060681947,-120.057718,119.9403421,-0.061301139,-120.0587892,119.9395845,-0.061619766,-120.0595341,119.939099,-0.061849195,-120.0600707,119.9387494,-0.062298493,-120.0611221,119.9380646,-0.062516247,-120.061632,119.9377326,-0.062569993,-120.0617578,119.9376506,-0.06202355,-120.0593517,119.9393731,-0.063228578,-120.0609368,119.9383875,-0.063228613,-120.0609369,119.9383874,-0.065093196,-120.0633658,119.9368409,-0.067124408,-120.0660121,119.9351561,-0.069543715,-120.0691643,119.9331491,-0.071306549,-120.0714615,119.9316866,-0.071443257,-120.0715872,119.9315457,-0.072089252,-120.0724557,119.9310418,-0.073670932,-120.0736404,119.9293492
-0.036301454,-120.0361937,119.963638,-0.039144607,-120.0400974,119.9612826,-0.039144606,-120.0400974,119.9612826,-0.039144586,-120.0400974,119.9612827,-0.039144565,-120.0400974,119.9612827,-0.03914451,-120.0400974,119.9612827,-0.041219271,-120.0429899,119.9595405,-0.045077781,-120.0483358,119.9562861,-0.049670382,-120.0546949,119.9524101,-0.055202191,-120.0623559,119.9477401,-0.05666954,-120.0637037,119.9462278,-0.041832732,-120.0437691,119.9591225,-0.037733017,-120.0381564,119.9624487,-0.045135161,-120.0466937,119.9559172,-0.048484206,-120.0496596,119.9526667,-0.052463507,-120.0531836,119.9488046,-0.052700827,-120.0535142,119.9486002,-0.055003901,-120.0555726,119.9461688,-0.054985554,-120.0555283,119.9462599,-0.05621032,-120.0567017,119.9448977,-0.059215635,-120.05935,119.9419272,-0.062112658,-120.0619385,119.9390297,-0.0649841,-120.0645042,119.936158,-0.067797474,-120.0670179,119.9333444,-0.068649209,-120.0678218,119.9324734,-0.068951264,-120.06805,119.9321203,-0.070148384,-120.0691208,119.9308504,-0.071306035,-120.0701563,119.9296223,-0.071148037,-120.0699139,119.9298053,-0.070838271,-120.0694387,119.930164,-0.070161872,-120.0685669,119.9308415,-0.069674458,-120.0679388,119.9313296,-0.068719033,-120.0667079,119.9322865,-0.068255549,-120.066111,119.9327506,-0.068141111,-120.0659636,119.9328652,-0.073036202,-120.0726253,119.9280644,-0.07429393,-120.0744202,119.9269319,-0.074293965,-120.0744202,119.9269319,-0.076222167,-120.0771961,119.9251787,-0.078322684,-120.0802203,119.9232687,-0.080824542,-120.0838229,119.9209934,-0.082647529,-120.0864482,119.9193354,-0.082727305,-120.0865214,119.9192518,-0.083578784,-120.0878057,119.918464,-0.085384022,-120.0896507,119.9164029
-0.021079624,-120.0213062,119.9785281,-0.022716992,-120.023596,119.9771812,-0.022716991,-120.023596,119.9771812,-0.022716971,-120.023596,119.9771812,-0.02271695,-120.023596,119.9771812,-0.022716895,-120.023596,119.9771813,-0.023582459,-120.0248099,119.9764392,-0.025203609,-120.0270632,119.9750403,-0.026816746,-120.0293244,119.973631,-0.0287596,-120.0320481,119.9719335,-0.029297535,-120.032547,119.9713802,-0.024718539,-120.026354,119.9755864,-0.021899368,-120.0224561,119.9778525,-0.027100036,-120.0285272,119.9732069,-0.02951508,-120.030731,119.970794,-0.032384517,-120.0333494,119.9679272,-0.032698401,-120.0337848,119.9676607,-0.034011469,-120.0349536,119.9661691,-0.033857536,-120.0348684,119.9663086,-0.034864587,-120.0357686,119.9652717,-0.036994182,-120.0376738,119.9631739,-0.039100681,-120.0395568,119.9610616,-0.041188519,-120.0414232,119.9589681,-0.043234077,-120.0432517,119.956917,-0.043910114,-120.0438925,119.9562241,-0.043968146,-120.0439038,119.9561246,-0.044729756,-120.0445803,119.9553025,-0.045466228,-120.0452345,119.9545075,-0.045187973,-120.0448469,119.9547913,-0.04464256,-120.0440872,119.9553476,-0.044036015,-120.0433323,119.955942,-0.043598926,-120.0427885,119.9563703,-0.042742117,-120.0417228,119.9572099,-0.04232646,-120.0412058,119.9576172,-0.042223828,-120.0410782,119.9577178,-0.046896739,-120.0471948,119.9533355,-0.047936631,-120.0486198,119.9524836,-0.047936666,-120.0486199,119.9524835,-0.049523726,-120.0508017,119.9511798,-0.051252588,-120.0531787,119.9497596,-0.053311735,-120.0560102,119.9480678,-0.054812108,-120.0580737,119.9468351,-0.055282343,-120.0585063,119.9463527,-0.054700417,-120.0579004,119.9469703,-0.054301166,-120.0575512,119.9473041
-0.048124093,-120.0488188,119.9511669,-0.0518991,-120.0541536,119.9479093,-0.051899099,-120.0541536,119.9479093,-0.051899079,-120.0541536,119.9479093,-0.051899058,-120.0541536,119.9479093,-0.051899004,-120.0541536,119.9479094,-0.054264661,-120.0574284,119.9459572,-0.058644747,-120.063459,119.9423289,-0.063875434,-120.0706691,119.9379836,-0.07017589,-120.0793555,119.9327481,-0.071807825,-120.0808534,119.9310601,-0.055864213,-120.0598644,119.9443977,-0.050031953,-120.0515131,119.9495189,-0.060932035,-120.0645478,119.9394478,-0.06607165,-120.0692974,119.934428,-0.072178825,-120.0749413,119.9284635,-0.072485899,-120.0753675,119.9282023,-0.076173319,-120.0788532,119.9242898,-0.076042092,-120.0787952,119.9243993,-0.078110827,-120.080725,119.9222884,-0.082923987,-120.0851363,119.9176291,-0.087676165,-120.0895083,119.9130534,-0.09238661,-120.093842,119.9085181,-0.097002021,-120.0980882,119.9040745,-0.097595153,-120.0986596,119.9034905,-0.100513779,-120.1013212,119.9006618,-0.10415775,-120.104676,119.8971206,-0.107681894,-120.1079204,119.893696,-0.108814789,-120.1096078,119.8926497,-0.111034597,-120.1129143,119.8905994,-0.112109049,-120.1147178,119.8893587,-0.112882999,-120.116017,119.8884649,-0.114399353,-120.118563,119.8867136,-0.115134596,-120.1197977,119.8858644,-0.1153161,-120.1201025,119.8856547,-0.110485286,-120.1118728,119.8912416,-0.1125232,-120.1147462,119.8894572,-0.112523235,-120.1147462,119.8894571,-0.115669377,-120.1191857,119.8866942,-0.119096786,-120.1240227,119.8836837,-0.123179242,-120.129785,119.8800972,-0.12615406,-120.1339845,119.8774833,-0.126467088,-120.1342728,119.8771631,-0.127324211,-120.1356443,119.8764531,-0.129577041,-120.1378167,119.874056
-0.018954715,-120.0185913,119.9807103,-0.020390041,-120.0205395,119.9795879,-0.02039004,-120.0205395,119.9795879,-0.02039002,-120.0205395,119.979588,-0.020389999,-120.0205395,119.979588,-0.020389944,-120.0205395,119.979588,-0.022596359,-120.0236159,119.9777351,-0.026700019,-120.0293018,119.9742742,-0.031291632,-120.0356596,119.9703989,-0.036822251,-120.043319,119.9657298,-0.038289332,-120.0446666,119.9642177,-0.02048703,-120.0204905,119.9797246,-0.019663554,-120.0195609,119.980151,-0.020372307,-120.0203204,119.9796763,-0.020255922,-120.0201479,119.9796275,-0.020117578,-120.0199429,119.9795695,-0.020187597,-120.0200382,119.9795139,-0.019906222,-120.0197228,119.9796391,-0.019737636,-120.0196204,119.9797967,-0.019914743,-120.0196996,119.9795798,-0.01994969,-120.0196218,119.9794259,-0.020239392,-120.0197837,119.979045,-0.02052647,-120.0199441,119.9786676,-0.020807678,-120.0201013,119.9782978,-0.021201963,-120.020496,119.9778616,-0.020307311,-120.0195346,119.9787262,-0.0197881,-120.0189466,119.9791708,-0.019285957,-120.018378,119.9796007,-0.018546212,-120.0172259,119.9804206,-0.017096489,-120.0149684,119.9820274,-0.016336459,-120.0138145,119.9828022,-0.015788791,-120.0129831,119.9833606,-0.014715288,-120.0113539,119.9844549,-0.014194539,-120.0105638,119.9849857,-0.014065963,-120.0103687,119.9851168,-0.019855602,-120.0190639,119.9791787,-0.020269676,-120.0195625,119.9788719,-0.020269711,-120.0195625,119.9788719,-0.020889257,-120.0203093,119.9783919,-0.021564071,-120.021123,119.977869,-0.022367653,-120.0220921,119.9772464,-0.022953071,-120.0227982,119.9767929,-0.022959247,-120.0228034,119.9767832,-0.023253296,-120.0231619,119.9765369,-0.023806819,-120.023549,119.9757824
-0.026906406,-120.0271403,119.9733568,-0.029055111,-120.0300608,119.9716446,-0.02905511,-120.0300608,119.9716446,-0.02905509,-120.0300608,119.9716446,-0.029055069,-120.0300608,119.9716446,-0.029055014,-120.0300607,119.9716447,-0.030718249,-120.0323845,119.9702556,-0.033856468,-120.0366889,119.9676532,-0.037348772,-120.0414657,119.9647627,-0.04155517,-120.0472202,119.9612805,-0.042726976,-120.0482446,119.9601634,-0.030941019,-120.0326254,119.9701876,-0.027990946,-120.0286075,119.9724955,-0.033188714,-120.0346441,119.9680211,-0.03546805,-120.0366912,119.9658241,-0.03817622,-120.0391234,119.9632139,-0.038222317,-120.0391844,119.963181,-0.040069306,-120.0409389,119.9612648,-0.039824016,-120.040749,119.961509,-0.041110693,-120.0419173,119.9602075,-0.043704563,-120.044217,119.9577396,-0.046537719,-120.0467438,119.955061,-0.04934583,-120.0492483,119.9524061,-0.052097126,-120.0517021,119.949805,-0.052592294,-120.0521812,119.9492698,-0.053899385,-120.0532989,119.9481554,-0.05576938,-120.0549558,119.9464439,-0.05757777,-120.056558,119.9447888,-0.057788958,-120.0568503,119.944739,-0.058202632,-120.057423,119.9446416,-0.059249133,-120.0590079,119.9437655,-0.060002941,-120.0601497,119.9431345,-0.061479813,-120.0623871,119.9418981,-0.062195903,-120.0634722,119.9412986,-0.062372678,-120.06374,119.9411506,-0.059673019,-120.0593609,119.9430395,-0.06119615,-120.0613986,119.9417678,-0.061196185,-120.0613986,119.9417677,-0.063556412,-120.06453,119.9397748,-0.066127604,-120.0679416,119.9376035,-0.069190137,-120.0720056,119.935017,-0.071421708,-120.0749674,119.933132,-0.071804951,-120.0753201,119.9327398,-0.071971778,-120.0756377,119.9326906,-0.073082311,-120.0763943,119.9314794
-0.021089927,-120.0214738,119.9789534,-0.022763135,-120.0237151,119.9777691,-0.022763134,-120.0237151,119.9777691,-0.022763115,-120.0237151,119.9777691,-0.022763093,-120.0237151,119.9777691,-0.022763039,-120.0237151,119.9777692,-0.02361764,-120.0249428,119.9770209,-0.025228167,-120.0272339,119.9756217,-0.026999094,-120.0297394,119.9740956,-0.029132008,-120.0327574,119.9722574,-0.029729471,-120.0333169,119.9716805,-0.024921069,-120.0264963,119.9763478,-0.021920772,-120.0225876,119.9783716,-0.027259179,-120.0285697,119.9740787,-0.02963024,-120.0306722,119.9717776,-0.032447438,-120.0331703,119.9690437,-0.032738497,-120.0335747,119.9687953,-0.034054175,-120.0347282,119.9673649,-0.03361936,-120.0343282,119.9677906,-0.03507994,-120.0357109,119.9663118,-0.037648464,-120.0380008,119.9638469,-0.04041377,-120.0404814,119.9612133,-0.043154648,-120.0429401,119.9586031,-0.04584009,-120.045349,119.9560458,-0.046677561,-120.0461394,119.9551897,-0.046893775,-120.046301,119.9550526,-0.047987025,-120.0472888,119.9540221,-0.049044224,-120.0482439,119.9530256,-0.048338381,-120.0472318,119.9537997,-0.046955096,-120.0452484,119.9553165,-0.046298666,-120.04441,119.9559704,-0.045825638,-120.043806,119.9564417,-0.044898404,-120.0426222,119.9573653,-0.044448592,-120.0420481,119.9578134,-0.044337529,-120.0419064,119.9579241,-0.051670493,-120.0517905,119.9509532,-0.053579652,-120.0543689,119.9494464,-0.053579687,-120.0543689,119.9494464,-0.056516575,-120.0583108,119.9471424,-0.059716014,-120.0626055,119.944632,-0.063526919,-120.0677218,119.9416414,-0.066303854,-120.0714505,119.9394619,-0.06696709,-120.0720593,119.9387754,-0.066466329,-120.0716135,119.9394037,-0.066745894,-120.0716992,119.939302
-0.018531777,-120.0191908,119.9810479,-0.019985799,-120.0212139,119.979967,-0.019985798,-120.0212139,119.979967,-0.019985779,-120.0212139,119.979967,-0.019985758,-120.0212139,119.979967,-0.019985703,-120.0212139,119.9799671,-0.020986364,-120.0227053,119.9790172,-0.022847843,-120.0255163,119.9772367,-0.024972826,-120.0287281,119.9751996,-0.027532214,-120.0325969,119.9727457,-0.028233903,-120.0333592,119.9719731,-0.021557316,-120.0232165,119.9789966,-0.019252785,-120.0201998,119.9805168,-0.023192341,-120.0246816,119.9774249,-0.024850354,-120.0261674,119.9758311,-0.026820267,-120.0279326,119.9739375,-0.026944078,-120.0281045,119.9738321,-0.028052111,-120.0291485,119.972664,-0.027734914,-120.0288792,119.9729777,-0.028831617,-120.0298959,119.9718736,-0.030787575,-120.0316333,119.9700215,-0.033020338,-120.0336298,119.9679212,-0.035233331,-120.0356087,119.9658395,-0.03740152,-120.0375475,119.9637999,-0.03822712,-120.0383266,119.9629562,-0.037955861,-120.038045,119.9633073,-0.038530983,-120.0385612,119.9627962,-0.039087106,-120.0390603,119.962302,-0.03872031,-120.0384765,119.9628118,-0.038001399,-120.0373324,119.9638108,-0.037117875,-120.036113,119.9647294,-0.036481243,-120.0352345,119.9653914,-0.035233411,-120.0335129,119.9666887,-0.034628121,-120.032678,119.967318,-0.034478673,-120.0324719,119.9674734,-0.040567029,-120.041039,119.9611741,-0.041642842,-120.0424775,119.9603541,-0.041642877,-120.0424775,119.9603541,-0.043279331,-120.0446638,119.9591147,-0.045062007,-120.0470458,119.9577645,-0.047185257,-120.0498831,119.9561562,-0.048732345,-120.0519508,119.9549843,-0.049264942,-120.0524406,119.9544367,-0.048492306,-120.0515657,119.9552823,-0.047781466,-120.0508541,119.9560325
